ADM2_CODE;ADM2_NAME;ADM1_CODE;ADM1_NAME;ADM0_CODE;ADM0_NAME
4002;Fratar;327;Mallakaster;3;Albania
4003;Greshice;327;Mallakaster;3;Albania
4004;Hekal;327;Mallakaster;3;Albania
4005;Kute;327;Mallakaster;3;Albania
4006;NgraÔé¼an;327;Mallakaster;3;Albania
4007;Qender;327;Mallakaster;3;Albania
4008;Selite;327;Mallakaster;3;Albania
4009;Baz;328;Mat;3;Albania
4010;Burrel;328;Mat;3;Albania
4011;Derjan;328;Mat;3;Albania
4012;Gurre;328;Mat;3;Albania
4013;Klos;328;Mat;3;Albania
4014;Komsi;328;Mat;3;Albania
4015;Lis;328;Mat;3;Albania
4016;Macukull;328;Mat;3;Albania
4017;Rukaj;328;Mat;3;Albania
4018;SuÔé¼;328;Mat;3;Albania
4019;Ulez;328;Mat;3;Albania
4020;Xiber;328;Mat;3;Albania
4021;Fane;329;Mirdite;3;Albania
4022;KaÔé¼inar;329;Mirdite;3;Albania
4023;Kthelle;329;Mirdite;3;Albania
4024;Orosh;329;Mirdite;3;Albania
4025;Rreshen;329;Mirdite;3;Albania
4026;Rubik;329;Mirdite;3;Albania
4027;Selite;329;Mirdite;3;Albania
4028;GjoÔé¼aj;330;Peqin;3;Albania
4029;Karine;330;Peqin;3;Albania
4030;Pajove;330;Peqin;3;Albania
4031;Peqin;330;Peqin;3;Albania
4032;Perparim;330;Peqin;3;Albania
4033;Sheze;330;Peqin;3;Albania
4034;Ballaban;331;Permet;3;Albania
4035;Carcove;331;Permet;3;Albania
4036;Dishnice;331;Permet;3;Albania
4037;Frasher;331;Permet;3;Albania
4038;Kelcyre;331;Permet;3;Albania
4039;Permet;331;Permet;3;Albania
4040;Petran;331;Permet;3;Albania
4041;Qender Piskove;331;Permet;3;Albania
4042;Suke;331;Permet;3;Albania
4043;Bucimas;332;Pogradec;3;Albania
4044;Cerrave;332;Pogradec;3;Albania
4045;Dardhas;332;Pogradec;3;Albania
4046;Hudenisht;332;Pogradec;3;Albania
4047;Pogradec;332;Pogradec;3;Albania
4048;Proptisht;332;Pogradec;3;Albania
4049;Trabinje;332;Pogradec;3;Albania
4050;Velcan;332;Pogradec;3;Albania
4051;Blerim;333;Puke;3;Albania
4052;Fierze;333;Puke;3;Albania
4053;Fushe Arrez;333;Puke;3;Albania
4054;Gjegjan;333;Puke;3;Albania
4055;Iballe;333;Puke;3;Albania
4056;Puke;333;Puke;3;Albania
4057;Qafe Mal;333;Puke;3;Albania
4058;Qelez;333;Puke;3;Albania
4059;Qerret;333;Puke;3;Albania
4060;Rrape;333;Puke;3;Albania
4061;Aliko;334;Sarande;3;Albania
4062;Dhiver;334;Sarande;3;Albania
4063;Konispol;334;Sarande;3;Albania
4064;Ksamil;334;Sarande;3;Albania
4065;Administrative unit not available;334;Sarande;3;Albania
4066;Livadhja;334;Sarande;3;Albania
4067;Lukove;334;Sarande;3;Albania
4068;Markat;334;Sarande;3;Albania
4069;Sarande;334;Sarande;3;Albania
4070;Xare;334;Sarande;3;Albania
4071;Ana E Malit;335;Shkoder;3;Albania
4072;Barbullush;335;Shkoder;3;Albania
4073;Berdice;335;Shkoder;3;Albania
4074;Bushat;335;Shkoder;3;Albania
4075;Dajc;335;Shkoder;3;Albania
4076;Guri I Zi;335;Shkoder;3;Albania
4077;Hajmel;335;Shkoder;3;Albania
4078;Postribe;335;Shkoder;3;Albania
4079;Pult;335;Shkoder;3;Albania
4080;Rrethinat;335;Shkoder;3;Albania
4081;Shale;335;Shkoder;3;Albania
4082;Shkoder;335;Shkoder;3;Albania
4083;Shllak;335;Shkoder;3;Albania
4084;Shosh;335;Shkoder;3;Albania
4085;Temal;335;Shkoder;3;Albania
4086;Vau Dejes;335;Shkoder;3;Albania
4087;Velipoje;335;Shkoder;3;Albania
4088;Vig Mnelle;335;Shkoder;3;Albania
4089;Bogove;336;Skrapar;3;Albania
4090;Cepan;336;Skrapar;3;Albania
4091;Corovode;336;Skrapar;3;Albania
4092;Gjerbes;336;Skrapar;3;Albania
4093;Leshnje;336;Skrapar;3;Albania
4094;PoliÔé¼an;336;Skrapar;3;Albania
4095;Potom;336;Skrapar;3;Albania
4096;Qender;336;Skrapar;3;Albania
4097;Vendreshe;336;Skrapar;3;Albania
4098;Zhepe;336;Skrapar;3;Albania
4099;Buz;337;Tepelene;3;Albania
4100;Fshat Memaliaj;337;Tepelene;3;Albania
4101;Krahes;337;Tepelene;3;Albania
4102;Kurvelesh;337;Tepelene;3;Albania
4103;Lopes;337;Tepelene;3;Albania
4104;Luftinje;337;Tepelene;3;Albania
4105;Memaliaj;337;Tepelene;3;Albania
4106;Qender;337;Tepelene;3;Albania
4107;Qesarat;337;Tepelene;3;Albania
4108;Tepelene;337;Tepelene;3;Albania
4109;Baldushk;338;Tirane;3;Albania
4110;Berxulle;338;Tirane;3;Albania
4111;Berzhite;338;Tirane;3;Albania
4112;Dajt;338;Tirane;3;Albania
4113;Fark;338;Tirane;3;Albania
4114;Kamez;338;Tirane;3;Albania
4115;Kashar;338;Tirane;3;Albania
4116;Krrabe;338;Tirane;3;Albania
4117;Ndroq;338;Tirane;3;Albania
4118;Paskuqan;338;Tirane;3;Albania
4119;Petrele;338;Tirane;3;Albania
4120;Peze;338;Tirane;3;Albania
4121;Preze;338;Tirane;3;Albania
4122;Shengjergj;338;Tirane;3;Albania
4123;Tirane;338;Tirane;3;Albania
4124;Vaqarr;338;Tirane;3;Albania
4125;Vore;338;Tirane;3;Albania
4126;Zall Herr;338;Tirane;3;Albania
4127;Zallbastar;338;Tirane;3;Albania
4128;B.curri;339;Tropoje;3;Albania
4129;Bujan;339;Tropoje;3;Albania
4130;Bytyc;339;Tropoje;3;Albania
4131;Fierze;339;Tropoje;3;Albania
4132;Lekbibaj;339;Tropoje;3;Albania
4133;Llugaj;339;Tropoje;3;Albania
4134;Margegaj;339;Tropoje;3;Albania
4135;Tropoje Fshat;339;Tropoje;3;Albania
4136;Armen;340;Vlore;3;Albania
4137;Brataj;340;Vlore;3;Albania
4138;Himare;340;Vlore;3;Albania
4139;Hore Vranisht;340;Vlore;3;Albania
4140;Kote;340;Vlore;3;Albania
4141;Novosele;340;Vlore;3;Albania
4142;Orikum;340;Vlore;3;Albania
4143;Qender;340;Vlore;3;Albania
4144;Selenice;340;Vlore;3;Albania
4145;Sevaster;340;Vlore;3;Albania
4146;Shushice;340;Vlore;3;Albania
4147;Vllahine;340;Vlore;3;Albania
4148;Vlore;340;Vlore;3;Albania
4151;Abyei;4150;Southern Kordofan;6;Sudan
4197;Administrative unit not available;389;Administrative unit not available;5;American Samoa (U.S.)
4199;Administrative unit not available;391;Andorra La Vella;7;Andorra
4200;Administrative unit not available;392;Canillo;7;Andorra
4201;Administrative unit not available;393;Encamp;7;Andorra
4202;Administrative unit not available;394;Escaldes-engordany;7;Andorra
4203;Administrative unit not available;395;La Massana;7;Andorra
4204;Administrative unit not available;396;Ordino;7;Andorra
4205;Administrative unit not available;397;Sant Julia De Loria;7;Andorra
4206;Ambriz;398;Bengo;8;Angola
4207;Bula Atumba;398;Bengo;8;Angola
4208;Dande;398;Bengo;8;Angola
4209;Dembos;398;Bengo;8;Angola
4210;Icolo E Bengo;398;Bengo;8;Angola
4211;Nambuangongo;398;Bengo;8;Angola
4212;Pango Aluquem;398;Bengo;8;Angola
4213;Quissama;398;Bengo;8;Angola
4214;Baia Farta;399;Benguela;8;Angola
4215;Balombo;399;Benguela;8;Angola
4216;Benguela;399;Benguela;8;Angola
4217;Bocoio;399;Benguela;8;Angola
4218;Caimbambo;399;Benguela;8;Angola
4219;Chongoroi;399;Benguela;8;Angola
4220;Cubal;399;Benguela;8;Angola
4221;Ganda;399;Benguela;8;Angola
4222;Lobito;399;Benguela;8;Angola
4223;Andulo;400;Bie;8;Angola
4224;Camacupa;400;Bie;8;Angola
4225;Catabola;400;Bie;8;Angola
4226;Chinguar;400;Bie;8;Angola
4227;Chitembo;400;Bie;8;Angola
4228;Cuemba;400;Bie;8;Angola
4229;Cunhinga;400;Bie;8;Angola
4230;Kuito;400;Bie;8;Angola
4231;N'harea;400;Bie;8;Angola
4232;Belize;401;Cabinda;8;Angola
4233;Buco-zau;401;Cabinda;8;Angola
4234;Cabinda;401;Cabinda;8;Angola
4235;Cacongo (landana);401;Cabinda;8;Angola
4236;Calai;402;Cuando Cubango;8;Angola
4237;Cuangar;402;Cuando Cubango;8;Angola
4238;Cuchi;402;Cuando Cubango;8;Angola
4239;Cuito Cuanavale;402;Cuando Cubango;8;Angola
4240;Dirico;402;Cuando Cubango;8;Angola
4241;Mavinga;402;Cuando Cubango;8;Angola
4242;Menongue;402;Cuando Cubango;8;Angola
4243;Nankova;402;Cuando Cubango;8;Angola
4244;Rivungo;402;Cuando Cubango;8;Angola
4245;Amboim;403;Cuanza Sul;8;Angola
4246;Cassongue;403;Cuanza Sul;8;Angola
4247;Conda;403;Cuanza Sul;8;Angola
4248;Ebo;403;Cuanza Sul;8;Angola
4249;Libolo;403;Cuanza Sul;8;Angola
4250;Mussende;403;Cuanza Sul;8;Angola
4251;Porto Amboim;403;Cuanza Sul;8;Angola
4252;Quibala;403;Cuanza Sul;8;Angola
4253;Quilenda;403;Cuanza Sul;8;Angola
4254;Seles;403;Cuanza Sul;8;Angola
4255;Sumbe;403;Cuanza Sul;8;Angola
4256;Waku Kungu;403;Cuanza Sul;8;Angola
4257;Cahama;404;Cunene;8;Angola
4258;Cuanhama;404;Cunene;8;Angola
4259;Curoca;404;Cunene;8;Angola
4260;Cuvelai;404;Cunene;8;Angola
4261;Namacunde;404;Cunene;8;Angola
4262;Ombadja;404;Cunene;8;Angola
4263;Bailundo;405;Huambo;8;Angola
4264;Caala;405;Huambo;8;Angola
4265;Ekunha;405;Huambo;8;Angola
4266;Huambo;405;Huambo;8;Angola
4267;Katchiungo;405;Huambo;8;Angola
4268;Londuimbali;405;Huambo;8;Angola
4269;Longonjo;405;Huambo;8;Angola
4270;Mungo;405;Huambo;8;Angola
4271;Tchikala-tcholo.;405;Huambo;8;Angola
4272;Tchindjenje;405;Huambo;8;Angola
4273;Ukuma;405;Huambo;8;Angola
4274;Caconda;406;Huila;8;Angola
4275;Cacula;406;Huila;8;Angola
4276;Caluquembe;406;Huila;8;Angola
4277;Chibia;406;Huila;8;Angola
4278;Chicomba;406;Huila;8;Angola
4279;Chipindo;406;Huila;8;Angola
4280;Gambos;406;Huila;8;Angola
4281;Humpata;406;Huila;8;Angola
4282;Jamba;406;Huila;8;Angola
4283;Kuvango;406;Huila;8;Angola
4284;Lubango;406;Huila;8;Angola
4285;Matala;406;Huila;8;Angola
4286;Quilengues;406;Huila;8;Angola
4287;Quipungo;406;Huila;8;Angola
4288;Ambaca;407;Kuanza Norte;8;Angola
4289;Banga;407;Kuanza Norte;8;Angola
4290;Bolongongo;407;Kuanza Norte;8;Angola
4291;Cambambe;407;Kuanza Norte;8;Angola
4292;Cazengo (ndalatando);407;Kuanza Norte;8;Angola
4293;Golungo Alto;407;Kuanza Norte;8;Angola
4294;Gonguembo;407;Kuanza Norte;8;Angola
4295;Lucala;407;Kuanza Norte;8;Angola
4296;Quiculungo;407;Kuanza Norte;8;Angola
4297;Samba Caju;407;Kuanza Norte;8;Angola
4298;Cacuaco;408;Luanda;8;Angola
4299;Luanda;408;Luanda;8;Angola
4300;Viana;408;Luanda;8;Angola
4301;Cambulo;409;Lunda Norte;8;Angola
4302;Capenda Camulemba;409;Lunda Norte;8;Angola
4303;Caungula;409;Lunda Norte;8;Angola
4304;Chitato;409;Lunda Norte;8;Angola
4305;Cuango;409;Lunda Norte;8;Angola
4306;Cuilo;409;Lunda Norte;8;Angola
4307;Lubalo;409;Lunda Norte;8;Angola
4308;Lucapa;409;Lunda Norte;8;Angola
4309;Xa-muteba;409;Lunda Norte;8;Angola
4310;Cacolo;410;Lunda Sul;8;Angola
4311;Dala;410;Lunda Sul;8;Angola
4312;Muconda;410;Lunda Sul;8;Angola
4313;Saurimo;410;Lunda Sul;8;Angola
4314;Cacuso;411;Malanje;8;Angola
4315;Calandula;411;Malanje;8;Angola
4316;Cambundi-catembo;411;Malanje;8;Angola
4317;Cangandala;411;Malanje;8;Angola
4318;Caombo;411;Malanje;8;Angola
4319;Kiwaba N'zogi;411;Malanje;8;Angola
4320;Kunda Dia-baze;411;Malanje;8;Angola
4321;Luquembo;411;Malanje;8;Angola
4322;Malanje;411;Malanje;8;Angola
4323;Marimba;411;Malanje;8;Angola
4324;Massango;411;Malanje;8;Angola
4325;Mucari;411;Malanje;8;Angola
4326;Quela;411;Malanje;8;Angola
4327;Quirima;411;Malanje;8;Angola
4328;Alto Zambeze;412;Moxico;8;Angola
4329;Camanongue;412;Moxico;8;Angola
4330;Kameia Lumege;412;Moxico;8;Angola
4331;Leua;412;Moxico;8;Angola
4332;Luacano;412;Moxico;8;Angola
4333;Luau;412;Moxico;8;Angola
4334;Luchazes;412;Moxico;8;Angola
4335;Luena (moxico);412;Moxico;8;Angola
4336;Lumbala N'guimbo;412;Moxico;8;Angola
4337;Bibala;413;Namibe;8;Angola
4338;Camacuio;413;Namibe;8;Angola
4339;Namibe;413;Namibe;8;Angola
4340;Tombua;413;Namibe;8;Angola
4341;Virei;413;Namibe;8;Angola
4342;Alto Cauale;414;Uige;8;Angola
4343;Ambuila;414;Uige;8;Angola
4344;Bembe;414;Uige;8;Angola
4345;Buengas;414;Uige;8;Angola
4346;Bungo;414;Uige;8;Angola
4347;Damba;414;Uige;8;Angola
4348;Maquela Do Zombo;414;Uige;8;Angola
4349;Mucaba;414;Uige;8;Angola
4350;Negage;414;Uige;8;Angola
4351;Puri;414;Uige;8;Angola
4352;Quimbele;414;Uige;8;Angola
4353;Quitexe;414;Uige;8;Angola
4354;Santa Cruz;414;Uige;8;Angola
4355;Sanza Pombo;414;Uige;8;Angola
4356;Songo;414;Uige;8;Angola
4357;Songo/mucaba;414;Uige;8;Angola
4358;Uige;414;Uige;8;Angola
4359;Cuimba;415;Zaire;8;Angola
4360;M'banza Congo;415;Zaire;8;Angola
4361;N'zeto;415;Zaire;8;Angola
4362;Noqui;415;Zaire;8;Angola
4363;Soyo;415;Zaire;8;Angola
4364;Tomboco;415;Zaire;8;Angola
4365;Administrative unit not available;416;Name Unknown;9;Anguilla (U.K.)
4366;Administrative unit not available;417;Name Unknown;9;Anguilla (U.K.)
4367;Administrative unit not available;418;Name Unknown;9;Anguilla (U.K.)
4368;Administrative unit not available;419;Name Unknown;9;Anguilla (U.K.)
4369;Administrative unit not available;420;Name Unknown;9;Anguilla (U.K.)
4370;Administrative unit not available;421;Name Unknown;9;Anguilla (U.K.)
4371;Administrative unit not available;422;Name Unknown;9;Anguilla (U.K.)
4372;Administrative unit not available;423;Name Unknown;9;Anguilla (U.K.)
4373;Administrative unit not available;424;Name Unknown;9;Anguilla (U.K.)
4374;Administrative unit not available;425;Name Unknown;9;Anguilla (U.K.)
4379;25 de Mayo;429;Buenos Aires;12;Argentina
4380;9 de Julio;429;Buenos Aires;12;Argentina
4381;Adolfo Alsina;429;Buenos Aires;12;Argentina
4382;Adolfo Gonzales Chaves;429;Buenos Aires;12;Argentina
4383;Alberti;429;Buenos Aires;12;Argentina
4384;Almirante Brown;429;Buenos Aires;12;Argentina
4385;Florentino Ameghino;429;Buenos Aires;12;Argentina
4386;Avellaneda;429;Buenos Aires;12;Argentina
4387;Ayacucho;429;Buenos Aires;12;Argentina
4388;Azul;429;Buenos Aires;12;Argentina
4389;Bahia Blanca;429;Buenos Aires;12;Argentina
4390;Balcarce;429;Buenos Aires;12;Argentina
4391;Baradero;429;Buenos Aires;12;Argentina
4392;Arrecifes;429;Buenos Aires;12;Argentina
4393;Benito Juarez;429;Buenos Aires;12;Argentina
4394;Berazategui;429;Buenos Aires;12;Argentina
4395;Berisso;429;Buenos Aires;12;Argentina
4396;Bolivar;429;Buenos Aires;12;Argentina
4397;Bragado;429;Buenos Aires;12;Argentina
4398;Brandsen;429;Buenos Aires;12;Argentina
4399;Campana;429;Buenos Aires;12;Argentina
4401;Capitan Sarmiento;429;Buenos Aires;12;Argentina
4402;Carlos Casares;429;Buenos Aires;12;Argentina
4403;Carlos Tejedor;429;Buenos Aires;12;Argentina
4404;Carmen de Areco;429;Buenos Aires;12;Argentina
4405;Castelli;429;Buenos Aires;12;Argentina
4406;Chacabuco;429;Buenos Aires;12;Argentina
4407;Chascomus;429;Buenos Aires;12;Argentina
4408;Chivilcoy;429;Buenos Aires;12;Argentina
4409;Colon;429;Buenos Aires;12;Argentina
4410;Coronel de Marina L Rosales;429;Buenos Aires;12;Argentina
4411;Coronel Dorrego;429;Buenos Aires;12;Argentina
4412;Coronel Pringles;429;Buenos Aires;12;Argentina
4413;Coronel Suarez;429;Buenos Aires;12;Argentina
4414;Daireaux;429;Buenos Aires;12;Argentina
4415;Dolores;429;Buenos Aires;12;Argentina
4416;Ensenada;429;Buenos Aires;12;Argentina
4417;Escobar;429;Buenos Aires;12;Argentina
4419;Exaltacion de la Cruz;429;Buenos Aires;12;Argentina
4421;General Alvarado;429;Buenos Aires;12;Argentina
4422;General Alvear;429;Buenos Aires;12;Argentina
4423;General Arenales;429;Buenos Aires;12;Argentina
4424;General Belgrano;429;Buenos Aires;12;Argentina
4425;General Guido;429;Buenos Aires;12;Argentina
4426;General Juan Madariaga;429;Buenos Aires;12;Argentina
4427;General La Madrid;429;Buenos Aires;12;Argentina
4428;General Las Heras;429;Buenos Aires;12;Argentina
4429;General Lavalle;429;Buenos Aires;12;Argentina
4430;General Paz;429;Buenos Aires;12;Argentina
4431;General Pinto;429;Buenos Aires;12;Argentina
4432;General Pueyrredon;429;Buenos Aires;12;Argentina
4433;General Rodriguez;429;Buenos Aires;12;Argentina
4434;General San Martin;429;Buenos Aires;12;Argentina
4436;General Viamonte;429;Buenos Aires;12;Argentina
4437;General Villegas;429;Buenos Aires;12;Argentina
4438;Guamini;429;Buenos Aires;12;Argentina
4439;Hipolito Yrigoyen;429;Buenos Aires;12;Argentina
4441;Junin;429;Buenos Aires;12;Argentina
4442;La Costa;429;Buenos Aires;12;Argentina
4443;La Matanza;429;Buenos Aires;12;Argentina
4445;Lanus;429;Buenos Aires;12;Argentina
4446;Laprida;429;Buenos Aires;12;Argentina
4447;Las Flores;429;Buenos Aires;12;Argentina
4448;Leandro N. Alem;429;Buenos Aires;12;Argentina
4449;Lincoln;429;Buenos Aires;12;Argentina
4450;Loberia;429;Buenos Aires;12;Argentina
4451;Lobos;429;Buenos Aires;12;Argentina
4452;Lomas de Zamora;429;Buenos Aires;12;Argentina
4453;Lujan;429;Buenos Aires;12;Argentina
4455;Maipu;429;Buenos Aires;12;Argentina
4456;Mar Chiquita;429;Buenos Aires;12;Argentina
4457;Marcos Paz;429;Buenos Aires;12;Argentina
4458;Mercedes;429;Buenos Aires;12;Argentina
4459;Merlo;429;Buenos Aires;12;Argentina
4460;Monte;429;Buenos Aires;12;Argentina
4461;Monte Hermoso;429;Buenos Aires;12;Argentina
4462;Moreno;429;Buenos Aires;12;Argentina
4465;Navarro;429;Buenos Aires;12;Argentina
4466;Necochea;429;Buenos Aires;12;Argentina
4467;Olavarria;429;Buenos Aires;12;Argentina
4468;Patagones;429;Buenos Aires;12;Argentina
4470;Pehuajo;429;Buenos Aires;12;Argentina
4471;Pellegrini;429;Buenos Aires;12;Argentina
4472;Pergamino;429;Buenos Aires;12;Argentina
4473;Pila;429;Buenos Aires;12;Argentina
4475;Pinamar;429;Buenos Aires;12;Argentina
4476;Puan;429;Buenos Aires;12;Argentina
4477;Quilmes;429;Buenos Aires;12;Argentina
4478;Ramallo;429;Buenos Aires;12;Argentina
4479;Rauch;429;Buenos Aires;12;Argentina
4480;Rivadavia;429;Buenos Aires;12;Argentina
4481;Rojas;429;Buenos Aires;12;Argentina
4482;Roque Perez;429;Buenos Aires;12;Argentina
4483;Saavedra;429;Buenos Aires;12;Argentina
4484;Saladillo;429;Buenos Aires;12;Argentina
4485;Salliquelo;429;Buenos Aires;12;Argentina
4486;Salto;429;Buenos Aires;12;Argentina
4487;San Andres de Giles;429;Buenos Aires;12;Argentina
4488;San Antonio de Areco;429;Buenos Aires;12;Argentina
4489;San Cayetano;429;Buenos Aires;12;Argentina
4490;La Plata;429;Buenos Aires;12;Argentina
4491;San Isidro;429;Buenos Aires;12;Argentina
4492;San Nicolas;429;Buenos Aires;12;Argentina
4493;San Pedro;429;Buenos Aires;12;Argentina
4495;Suipacha;429;Buenos Aires;12;Argentina
4496;Tandil;429;Buenos Aires;12;Argentina
4497;Tapalque;429;Buenos Aires;12;Argentina
4498;Tigre;429;Buenos Aires;12;Argentina
4499;Tordillo;429;Buenos Aires;12;Argentina
4500;Tornquist;429;Buenos Aires;12;Argentina
4501;Trenque Lauquen;429;Buenos Aires;12;Argentina
4502;Tres Arroyos;429;Buenos Aires;12;Argentina
4503;Tres de Febrero;429;Buenos Aires;12;Argentina
4504;Tres Lomas;429;Buenos Aires;12;Argentina
4505;Vicente Lopez;429;Buenos Aires;12;Argentina
4506;Villa Gesell;429;Buenos Aires;12;Argentina
4507;Villarino;429;Buenos Aires;12;Argentina
4509;Zarate;429;Buenos Aires;12;Argentina
4510;Ambato;431;Catamarca;12;Argentina
4511;Ancasti;431;Catamarca;12;Argentina
4512;Andalgala;431;Catamarca;12;Argentina
4513;Antofagasta de la Sierra;431;Catamarca;12;Argentina
4514;Belen;431;Catamarca;12;Argentina
4515;Capayan;431;Catamarca;12;Argentina
4516;Capital;431;Catamarca;12;Argentina
4517;El Alto;431;Catamarca;12;Argentina
4518;Fray Mamerto Esquiu;431;Catamarca;12;Argentina
4519;La Paz;431;Catamarca;12;Argentina
4520;Paclin;431;Catamarca;12;Argentina
4521;Poman;431;Catamarca;12;Argentina
4522;Santa Maria;431;Catamarca;12;Argentina
4523;Santa Rosa;431;Catamarca;12;Argentina
4524;Tinogasta;431;Catamarca;12;Argentina
4525;Valle Viejo;431;Catamarca;12;Argentina
4527;1 de Mayo;432;Chaco;12;Argentina
4528;25 de Mayo;432;Chaco;12;Argentina
4529;9 de Julio;432;Chaco;12;Argentina
4530;Almirante Brown;432;Chaco;12;Argentina
4531;Bermejo;432;Chaco;12;Argentina
4532;Chacabuco;432;Chaco;12;Argentina
4533;Comandante Fernandez;432;Chaco;12;Argentina
4535;General Belgrano;432;Chaco;12;Argentina
4536;General Donovan;432;Chaco;12;Argentina
4537;General Guemes;432;Chaco;12;Argentina
4538;Independencia;432;Chaco;12;Argentina
4539;Libertad;432;Chaco;12;Argentina
4540;Libertador General San Martin;432;Chaco;12;Argentina
4541;Maipu;432;Chaco;12;Argentina
4542;Mayor Luis J. Fontana;432;Chaco;12;Argentina
4543;O'Higgins;432;Chaco;12;Argentina
4544;Presidente de la Plaza;432;Chaco;12;Argentina
4545;Quitilipi;432;Chaco;12;Argentina
4546;San Fernando;432;Chaco;12;Argentina
4547;San Lorenzo;432;Chaco;12;Argentina
4548;Sargento Cabral;432;Chaco;12;Argentina
4549;Tapenaga;432;Chaco;12;Argentina
4550;Biedma;433;Chubut;12;Argentina
4552;Cushamen;433;Chubut;12;Argentina
4553;Escalante;433;Chubut;12;Argentina
4555;Florentino Ameghino;433;Chubut;12;Argentina
4557;Futaleufu;433;Chubut;12;Argentina
4558;Gaiman;433;Chubut;12;Argentina
4559;Gastre;433;Chubut;12;Argentina
4560;Languineo;433;Chubut;12;Argentina
4561;Martires;433;Chubut;12;Argentina
4562;Paso de Indios;433;Chubut;12;Argentina
4563;Rawson;433;Chubut;12;Argentina
4564;Rio Senguer;433;Chubut;12;Argentina
4565;Sarmiento;433;Chubut;12;Argentina
4566;Tehuelches;433;Chubut;12;Argentina
4567;Telsen;433;Chubut;12;Argentina
4568;Calamuchita;434;Cordoba;12;Argentina
4569;Capital;434;Cordoba;12;Argentina
4570;Colon;434;Cordoba;12;Argentina
4571;Cruz del Eje;434;Cordoba;12;Argentina
4572;General Roca;434;Cordoba;12;Argentina
4573;General San Martin;434;Cordoba;12;Argentina
4574;Ischilin;434;Cordoba;12;Argentina
4575;Juarez Celman;434;Cordoba;12;Argentina
4576;Marcos Juarez;434;Cordoba;12;Argentina
4577;Minas;434;Cordoba;12;Argentina
4578;Pocho;434;Cordoba;12;Argentina
4579;Presidente Roque Saenz Pena;434;Cordoba;12;Argentina
4580;Punilla;434;Cordoba;12;Argentina
4581;Rio Cuarto;434;Cordoba;12;Argentina
4582;Rio Primero;434;Cordoba;12;Argentina
4583;Rio Seco;434;Cordoba;12;Argentina
4584;Rio Segundo;434;Cordoba;12;Argentina
4585;San Alberto;434;Cordoba;12;Argentina
4586;San Javier;434;Cordoba;12;Argentina
4587;San Justo;434;Cordoba;12;Argentina
4588;Santa Maria;434;Cordoba;12;Argentina
4589;Sobremonte;434;Cordoba;12;Argentina
4590;Tercero Arriba;434;Cordoba;12;Argentina
4591;Totoral;434;Cordoba;12;Argentina
4592;Tulumba;434;Cordoba;12;Argentina
4593;Union;434;Cordoba;12;Argentina
4594;Bella Vista;435;Corrientes;12;Argentina
4595;Beron de Astrada;435;Corrientes;12;Argentina
4596;Capital;435;Corrientes;12;Argentina
4597;Concepcion;435;Corrientes;12;Argentina
4598;Curuzu Cuatia;435;Corrientes;12;Argentina
4599;Empedrado;435;Corrientes;12;Argentina
4600;Esquina;435;Corrientes;12;Argentina
4601;General Paz;435;Corrientes;12;Argentina
4602;General Alvear;435;Corrientes;12;Argentina
4603;Goya;435;Corrientes;12;Argentina
4604;Itati;435;Corrientes;12;Argentina
4605;Ituzaingo;435;Corrientes;12;Argentina
4606;Lavalle;435;Corrientes;12;Argentina
4607;Mburucuya;435;Corrientes;12;Argentina
4608;Mercedes;435;Corrientes;12;Argentina
4609;Monte Caseros;435;Corrientes;12;Argentina
4610;Paso de los Libres;435;Corrientes;12;Argentina
4611;Saladas;435;Corrientes;12;Argentina
4612;San Cosme;435;Corrientes;12;Argentina
4613;San Luis del Palmar;435;Corrientes;12;Argentina
4614;San Martin;435;Corrientes;12;Argentina
4615;San Miguel;435;Corrientes;12;Argentina
4616;San Roque;435;Corrientes;12;Argentina
4617;Santo Tome;435;Corrientes;12;Argentina
4618;Sauce;435;Corrientes;12;Argentina
4621;Diamante;436;Entre Rios;12;Argentina
4622;Federacion;436;Entre Rios;12;Argentina
4623;Federal;436;Entre Rios;12;Argentina
4624;Feliciano;436;Entre Rios;12;Argentina
4625;Gualeguay;436;Entre Rios;12;Argentina
4626;Gualeguaychu;436;Entre Rios;12;Argentina
4628;Islas del Ibicuy;436;Entre Rios;12;Argentina
4629;La Paz;436;Entre Rios;12;Argentina
4630;Nogoya;436;Entre Rios;12;Argentina
4631;Parana;436;Entre Rios;12;Argentina
4632;Tala;436;Entre Rios;12;Argentina
4633;Uruguay;436;Entre Rios;12;Argentina
4634;Victoria;436;Entre Rios;12;Argentina
4636;Bermejo;437;Formosa;12;Argentina
4637;Formosa;437;Formosa;12;Argentina
4638;Laishi;437;Formosa;12;Argentina
4639;Matacos;437;Formosa;12;Argentina
4640;Patino;437;Formosa;12;Argentina
4641;Pilagas;437;Formosa;12;Argentina
