ISO_A3,ISO_A2,NAM_0,NAM_1,NAM_2,COD_1,COD_2
USA,US,United States of America,Illinois,Livingston,USA014,USA014053
USA,US,United States of America,Illinois,Logan,USA014,USA014054
USA,US,United States of America,Illinois,Macon,USA014,USA014055
USA,US,United States of America,Illinois,Macoupin,USA014,USA014056
USA,US,United States of America,Illinois,Madison,USA014,USA014057
USA,US,United States of America,Illinois,Marion,USA014,USA014058
USA,US,United States of America,Illinois,Mason,USA014,USA014060
USA,US,United States of America,Illinois,Massac,USA014,USA014061
USA,US,United States of America,Illinois,McDonough,USA014,USA014062
USA,US,United States of America,Illinois,McHenry,USA014,USA014063
USA,US,United States of America,Illinois,McLean,USA014,USA014064
USA,US,United States of America,Illinois,Menard,USA014,USA014065
USA,US,United States of America,Illinois,Mercer,USA014,USA014066
USA,US,United States of America,Illinois,Monroe,USA014,USA014067
USA,US,United States of America,Illinois,Montgomery,USA014,USA014068
USA,US,United States of America,Illinois,Morgan,USA014,USA014069
USA,US,United States of America,Illinois,Moultrie,USA014,USA014070
USA,US,United States of America,Illinois,Perry,USA014,USA014073
USA,US,United States of America,Illinois,Piatt,USA014,USA014074
USA,US,United States of America,Illinois,Pike,USA014,USA014075
USA,US,United States of America,Illinois,Pope,USA014,USA014076
USA,US,United States of America,Illinois,Pulaski,USA014,USA014077
USA,US,United States of America,Illinois,Randolph,USA014,USA014079
USA,US,United States of America,Illinois,Richland,USA014,USA014080
USA,US,United States of America,Illinois,Rock Island,USA014,USA014081
USA,US,United States of America,Illinois,Saline,USA014,USA014082
USA,US,United States of America,Illinois,Sangamon,USA014,USA014083
USA,US,United States of America,Illinois,Schuyler,USA014,USA014084
USA,US,United States of America,Illinois,Scott,USA014,USA014085
USA,US,United States of America,Illinois,Shelby,USA014,USA014086
USA,US,United States of America,Illinois,St. Clair,USA014,USA014087
USA,US,United States of America,Illinois,Union,USA014,USA014091
USA,US,United States of America,Illinois,Vermilion,USA014,USA014092
USA,US,United States of America,Illinois,Wabash,USA014,USA014093
USA,US,United States of America,Illinois,Warren,USA014,USA014094
USA,US,United States of America,Illinois,Washington,USA014,USA014095
USA,US,United States of America,Illinois,Wayne,USA014,USA014096
USA,US,United States of America,Illinois,White,USA014,USA014097
USA,US,United States of America,Illinois,Will,USA014,USA014099
USA,US,United States of America,Illinois,Williamson,USA014,USA014100
USA,US,United States of America,Illinois,Winnebago,USA014,USA014101
USA,US,United States of America,Indiana,Bartholomew,USA015,USA015003
USA,US,United States of America,Indiana,Boone,USA015,USA015006
USA,US,United States of America,Indiana,Brown,USA015,USA015007
USA,US,United States of America,Indiana,Clark,USA015,USA015010
USA,US,United States of America,Indiana,Clay,USA015,USA015011
USA,US,United States of America,Indiana,Clinton,USA015,USA015012
USA,US,United States of America,Indiana,Crawford,USA015,USA015013
USA,US,United States of America,Indiana,Daviess,USA015,USA015014
USA,US,United States of America,Indiana,Dearborn,USA015,USA015016
USA,US,United States of America,Indiana,Decatur,USA015,USA015017
USA,US,United States of America,Indiana,Delaware,USA015,USA015018
USA,US,United States of America,Indiana,Dubois,USA015,USA015019
USA,US,United States of America,Indiana,Fayette,USA015,USA015021
USA,US,United States of America,Indiana,Floyd,USA015,USA015022
USA,US,United States of America,Indiana,Fountain,USA015,USA015023
USA,US,United States of America,Indiana,Franklin,USA015,USA015024
USA,US,United States of America,Indiana,Gibson,USA015,USA015026
USA,US,United States of America,Indiana,Greene,USA015,USA015028
USA,US,United States of America,Indiana,Hamilton,USA015,USA015029
USA,US,United States of America,Indiana,Hancock,USA015,USA015030
USA,US,United States of America,Indiana,Harrison,USA015,USA015031
USA,US,United States of America,Indiana,Hendricks,USA015,USA015032
USA,US,United States of America,Indiana,Henry,USA015,USA015033
USA,US,United States of America,Indiana,Howard,USA015,USA015034
USA,US,United States of America,Indiana,Jackson,USA015,USA015036
USA,US,United States of America,Indiana,Jay,USA015,USA015038
USA,US,United States of America,Indiana,Jefferson,USA015,USA015039
USA,US,United States of America,Indiana,Jennings,USA015,USA015040
USA,US,United States of America,Indiana,Johnson,USA015,USA015041
USA,US,United States of America,Indiana,Knox,USA015,USA015042
USA,US,United States of America,Indiana,Lawrence,USA015,USA015047
USA,US,United States of America,Indiana,Madison,USA015,USA015048
USA,US,United States of America,Indiana,Marion,USA015,USA015049
USA,US,United States of America,Indiana,Martin,USA015,USA015051
USA,US,United States of America,Indiana,Monroe,USA015,USA015053
USA,US,United States of America,Indiana,Montgomery,USA015,USA015054
USA,US,United States of America,Indiana,Morgan,USA015,USA015055
USA,US,United States of America,Indiana,Ohio,USA015,USA015058
USA,US,United States of America,Indiana,Orange,USA015,USA015059
USA,US,United States of America,Indiana,Owen,USA015,USA015060
USA,US,United States of America,Indiana,Parke,USA015,USA015061
USA,US,United States of America,Indiana,Perry,USA015,USA015062
USA,US,United States of America,Indiana,Pike,USA015,USA015063
USA,US,United States of America,Indiana,Posey,USA015,USA015065
USA,US,United States of America,Indiana,Putnam,USA015,USA015067
USA,US,United States of America,Indiana,Randolph,USA015,USA015068
USA,US,United States of America,Indiana,Ripley,USA015,USA015069
USA,US,United States of America,Indiana,Rush,USA015,USA015070
USA,US,United States of America,Indiana,Scott,USA015,USA015071
USA,US,United States of America,Indiana,Shelby,USA015,USA015072
USA,US,United States of America,Indiana,Spencer,USA015,USA015073
USA,US,United States of America,Indiana,Sullivan,USA015,USA015077
USA,US,United States of America,Indiana,Switzerland,USA015,USA015078
USA,US,United States of America,Indiana,Tippecanoe,USA015,USA015079
USA,US,United States of America,Indiana,Tipton,USA015,USA015080
USA,US,United States of America,Indiana,Union,USA015,USA015081
USA,US,United States of America,Indiana,Vanderburgh,USA015,USA015082
USA,US,United States of America,Indiana,Vermillion,USA015,USA015083
USA,US,United States of America,Indiana,Vigo,USA015,USA015084
USA,US,United States of America,Indiana,Warren,USA015,USA015086
USA,US,United States of America,Indiana,Warrick,USA015,USA015087
USA,US,United States of America,Indiana,Washington,USA015,USA015088
USA,US,United States of America,Indiana,Wayne,USA015,USA015089
USA,US,United States of America,Kansas,Bourbon,USA017,USA017006
USA,US,United States of America,Kansas,Cherokee,USA017,USA017011
USA,US,United States of America,Kansas,Crawford,USA017,USA017019
USA,US,United States of America,Kansas,Doniphan,USA017,USA017022
USA,US,United States of America,Kansas,Johnson,USA017,USA017046
USA,US,United States of America,Kansas,Leavenworth,USA017,USA017052
USA,US,United States of America,Kansas,Linn,USA017,USA017054
USA,US,United States of America,Kansas,Miami,USA017,USA017061
USA,US,United States of America,Kansas,Wyandotte,USA017,USA017105
USA,US,United States of America,Kentucky,Adair,USA018,USA018001
USA,US,United States of America,Kentucky,Allen,USA018,USA018002
USA,US,United States of America,Kentucky,Anderson,USA018,USA018003
USA,US,United States of America,Kentucky,Ballard,USA018,USA018004
USA,US,United States of America,Kentucky,Barren,USA018,USA018005
USA,US,United States of America,Kentucky,Boone,USA018,USA018008
USA,US,United States of America,Kentucky,Boyle,USA018,USA018011
USA,US,United States of America,Kentucky,Breckinridge,USA018,USA018014
USA,US,United States of America,Kentucky,Bullitt,USA018,USA018015
USA,US,United States of America,Kentucky,Butler,USA018,USA018016
USA,US,United States of America,Kentucky,Caldwell,USA018,USA018017
USA,US,United States of America,Kentucky,Calloway,USA018,USA018018
USA,US,United States of America,Kentucky,Carlisle,USA018,USA018020
USA,US,United States of America,Kentucky,Carroll,USA018,USA018021
USA,US,United States of America,Kentucky,Casey,USA018,USA018023
USA,US,United States of America,Kentucky,Christian,USA018,USA018024
USA,US,United States of America,Kentucky,Clinton,USA018,USA018027
USA,US,United States of America,Kentucky,Crittenden,USA018,USA018028
USA,US,United States of America,Kentucky,Cumberland,USA018,USA018029
USA,US,United States of America,Kentucky,Daviess,USA018,USA018030
USA,US,United States of America,Kentucky,Edmonson,USA018,USA018031
USA,US,United States of America,Kentucky,Franklin,USA018,USA018037
USA,US,United States of America,Kentucky,Fulton,USA018,USA018038
USA,US,United States of America,Kentucky,Gallatin,USA018,USA018039
USA,US,United States of America,Kentucky,Grant,USA018,USA018041
USA,US,United States of America,Kentucky,Graves,USA018,USA018042
USA,US,United States of America,Kentucky,Grayson,USA018,USA018043
USA,US,United States of America,Kentucky,Green,USA018,USA018044
USA,US,United States of America,Kentucky,Hancock,USA018,USA018046
USA,US,United States of America,Kentucky,Hardin,USA018,USA018047
USA,US,United States of America,Kentucky,Hart,USA018,USA018050
USA,US,United States of America,Kentucky,Henderson,USA018,USA018051
USA,US,United States of America,Kentucky,Henry,USA018,USA018052
USA,US,United States of America,Kentucky,Hickman,USA018,USA018053
USA,US,United States of America,Kentucky,Hopkins,USA018,USA018054
USA,US,United States of America,Kentucky,Jefferson,USA018,USA018056
USA,US,United States of America,Kentucky,Jessamine,USA018,USA018057
USA,US,United States of America,Kentucky,Larue,USA018,USA018062
USA,US,United States of America,Kentucky,Lincoln,USA018,USA018069
USA,US,United States of America,Kentucky,Livingston,USA018,USA018070
USA,US,United States of America,Kentucky,Logan,USA018,USA018071
USA,US,United States of America,Kentucky,Lyon,USA018,USA018072
USA,US,United States of America,Kentucky,Marion,USA018,USA018075
USA,US,United States of America,Kentucky,Marshall,USA018,USA018076
USA,US,United States of America,Kentucky,McCracken,USA018,USA018079
USA,US,United States of America,Kentucky,McLean,USA018,USA018081
USA,US,United States of America,Kentucky,Meade,USA018,USA018082
USA,US,United States of America,Kentucky,Mercer,USA018,USA018084
USA,US,United States of America,Kentucky,Metcalfe,USA018,USA018085
USA,US,United States of America,Kentucky,Monroe,USA018,USA018086
USA,US,United States of America,Kentucky,Muhlenberg,USA018,USA018089
USA,US,United States of America,Kentucky,Nelson,USA018,USA018090
USA,US,United States of America,Kentucky,Ohio,USA018,USA018092
USA,US,United States of America,Kentucky,Oldham,USA018,USA018093
USA,US,United States of America,Kentucky,Owen,USA018,USA018094
USA,US,United States of America,Kentucky,Russell,USA018,USA018104
USA,US,United States of America,Kentucky,Scott,USA018,USA018105
USA,US,United States of America,Kentucky,Shelby,USA018,USA018106
USA,US,United States of America,Kentucky,Simpson,USA018,USA018107
USA,US,United States of America,Kentucky,Spencer,USA018,USA018108
USA,US,United States of America,Kentucky,Taylor,USA018,USA018109
USA,US,United States of America,Kentucky,Todd,USA018,USA018110
USA,US,United States of America,Kentucky,Trigg,USA018,USA018111
USA,US,United States of America,Kentucky,Trimble,USA018,USA018112
USA,US,United States of America,Kentucky,Union,USA018,USA018113
USA,US,United States of America,Kentucky,Warren,USA018,USA018114
USA,US,United States of America,Kentucky,Washington,USA018,USA018115
USA,US,United States of America,Kentucky,Wayne,USA018,USA018116
USA,US,United States of America,Kentucky,Webster,USA018,USA018117
USA,US,United States of America,Kentucky,Woodford,USA018,USA018120
USA,US,United States of America,Louisiana,Bossier,USA019,USA019008
USA,US,United States of America,Louisiana,Caddo,USA019,USA019009
USA,US,United States of America,Louisiana,Claiborne,USA019,USA019014
USA,US,United States of America,Louisiana,Concordia,USA019,USA019015
USA,US,United States of America,Louisiana,De Soto,USA019,USA019016
USA,US,United States of America,Louisiana,East Carroll,USA019,USA019018
USA,US,United States of America,Louisiana,Franklin,USA019,USA019021
USA,US,United States of America,Louisiana,Lincoln,USA019,USA019031
USA,US,United States of America,Louisiana,Madison,USA019,USA019033
USA,US,United States of America,Louisiana,Morehouse,USA019,USA019034
USA,US,United States of America,Louisiana,Ouachita,USA019,USA019037
USA,US,United States of America,Louisiana,Richland,USA019,USA019042
USA,US,United States of America,Louisiana,Sabine,USA019,USA019043
USA,US,United States of America,Louisiana,Tensas,USA019,USA019054
USA,US,United States of America,Louisiana,Union,USA019,USA019056
USA,US,United States of America,Louisiana,Webster,USA019,USA019060
USA,US,United States of America,Louisiana,West Carroll,USA019,USA019062
USA,US,United States of America,Missouri,Adair,USA026,USA026001
USA,US,United States of America,Missouri,Andrew,USA026,USA026002
USA,US,United States of America,Missouri,Audrain,USA026,USA026004
USA,US,United States of America,Missouri,Barry,USA026,USA026005
USA,US,United States of America,Missouri,Barton,USA026,USA026006
USA,US,United States of America,Missouri,Bates,USA026,USA026007
USA,US,United States of America,Missouri,Benton,USA026,USA026008
USA,US,United States of America,Missouri,Bollinger,USA026,USA026009
USA,US,United States of America,Missouri,Boone,USA026,USA026010
USA,US,United States of America,Missouri,Buchanan,USA026,USA026011
USA,US,United States of America,Missouri,Butler,USA026,USA026012
USA,US,United States of America,Missouri,Caldwell,USA026,USA026013
USA,US,United States of America,Missouri,Callaway,USA026,USA026014
USA,US,United States of America,Missouri,Camden,USA026,USA026015
USA,US,United States of America,Missouri,Cape Girardeau,USA026,USA026016
USA,US,United States of America,Missouri,Carroll,USA026,USA026017
USA,US,United States of America,Missouri,Carter,USA026,USA026018
USA,US,United States of America,Missouri,Cass,USA026,USA026019
USA,US,United States of America,Missouri,Cedar,USA026,USA026020
USA,US,United States of America,Missouri,Chariton,USA026,USA026021
USA,US,United States of America,Missouri,Christian,USA026,USA026022
USA,US,United States of America,Missouri,Clark,USA026,USA026023
USA,US,United States of America,Missouri,Clay,USA026,USA026024
USA,US,United States of America,Missouri,Clinton,USA026,USA026025
USA,US,United States of America,Missouri,Cole,USA026,USA026026
USA,US,United States of America,Missouri,Cooper,USA026,USA026027
USA,US,United States of America,Missouri,Crawford,USA026,USA026028
USA,US,United States of America,Missouri,Dade,USA026,USA026029
USA,US,United States of America,Missouri,Dallas,USA026,USA026030
USA,US,United States of America,Missouri,Daviess,USA026,USA026031
USA,US,United States of America,Missouri,DeKalb,USA026,USA026032
USA,US,United States of America,Missouri,Dent,USA026,USA026033
USA,US,United States of America,Missouri,Douglas,USA026,USA026034
USA,US,United States of America,Missouri,Dunklin,USA026,USA026035
USA,US,United States of America,Missouri,Franklin,USA026,USA026036
USA,US,United States of America,Missouri,Gasconade,USA026,USA026037
USA,US,United States of America,Missouri,Gentry,USA026,USA026038
USA,US,United States of America,Missouri,Greene,USA026,USA026039
USA,US,United States of America,Missouri,Grundy,USA026,USA026040
USA,US,United States of America,Missouri,Harrison,USA026,USA026041
USA,US,United States of America,Missouri,Henry,USA026,USA026042
USA,US,United States of America,Missouri,Hickory,USA026,USA026043
USA,US,United States of America,Missouri,Howard,USA026,USA026045
USA,US,United States of America,Missouri,Howell,USA026,USA026046
USA,US,United States of America,Missouri,Iron,USA026,USA026047
USA,US,United States of America,Missouri,Jackson,USA026,USA026048
USA,US,United States of America,Missouri,Jasper,USA026,USA026049
USA,US,United States of America,Missouri,Jefferson,USA026,USA026050
USA,US,United States of America,Missouri,Johnson,USA026,USA026051
USA,US,United States of America,Missouri,Knox,USA026,USA026052
USA,US,United States of America,Missouri,Laclede,USA026,USA026053
USA,US,United States of America,Missouri,Lafayette,USA026,USA026054
USA,US,United States of America,Missouri,Lawrence,USA026,USA026055
USA,US,United States of America,Missouri,Lewis,USA026,USA026056
USA,US,United States of America,Missouri,Lincoln,USA026,USA026057
USA,US,United States of America,Missouri,Linn,USA026,USA026058
USA,US,United States of America,Missouri,Livingston,USA026,USA026059
USA,US,United States of America,Missouri,Macon,USA026,USA026060
USA,US,United States of America,Missouri,Madison,USA026,USA026061
USA,US,United States of America,Missouri,Maries,USA026,USA026062
USA,US,United States of America,Missouri,Marion,USA026,USA026063
USA,US,United States of America,Missouri,McDonald,USA026,USA026064
USA,US,United States of America,Missouri,Mercer,USA026,USA026065
USA,US,United States of America,Missouri,Miller,USA026,USA026066
USA,US,United States of America,Missouri,Mississippi,USA026,USA026067
USA,US,United States of America,Missouri,Moniteau,USA026,USA026068
USA,US,United States of America,Missouri,Monroe,USA026,USA026069
USA,US,United States of America,Missouri,Montgomery,USA026,USA026070
USA,US,United States of America,Missouri,Morgan,USA026,USA026071
USA,US,United States of America,Missouri,New Madrid,USA026,USA026072
USA,US,United States of America,Missouri,Newton,USA026,USA026073
USA,US,United States of America,Missouri,Nodaway,USA026,USA026074
USA,US,United States of America,Missouri,Oregon,USA026,USA026075
USA,US,United States of America,Missouri,Osage,USA026,USA026076
USA,US,United States of America,Missouri,Ozark,USA026,USA026077
USA,US,United States of America,Missouri,Pemiscot,USA026,USA026078
USA,US,United States of America,Missouri,Perry,USA026,USA026079
USA,US,United States of America,Missouri,Pettis,USA026,USA026080
USA,US,United States of America,Missouri,Phelps,USA026,USA026081
USA,US,United States of America,Missouri,Pike,USA026,USA026082
USA,US,United States of America,Missouri,Platte,USA026,USA026083
USA,US,United States of America,Missouri,Polk,USA026,USA026084
USA,US,United States of America,Missouri,Pulaski,USA026,USA026085
USA,US,United States of America,Missouri,Putnam,USA026,USA026086
USA,US,United States of America,Missouri,Ralls,USA026,USA026087
USA,US,United States of America,Missouri,Randolph,USA026,USA026088
USA,US,United States of America,Missouri,Ray,USA026,USA026089
USA,US,United States of America,Missouri,Reynolds,USA026,USA026090
USA,US,United States of America,Missouri,Ripley,USA026,USA026091
USA,US,United States of America,Missouri,Saline,USA026,USA026092
USA,US,United States of America,Missouri,Scotland,USA026,USA026094
USA,US,United States of America,Missouri,Scott,USA026,USA026095
USA,US,United States of America,Missouri,Shannon,USA026,USA026096
USA,US,United States of America,Missouri,Shelby,USA026,USA026097
USA,US,United States of America,Missouri,St. Charles,USA026,USA026098
USA,US,United States of America,Missouri,St. Clair,USA026,USA026099
